Date,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
2017-07-24,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-25,3.88,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-26,3.75,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-27,3.75,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-28,3.75,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-29,3.75,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-30,3.75,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-31,3.75,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-08-01,3.63,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.88,91.32
2017-08-02,3.55,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,1.00,0.88,91.32
2017-08-03,3.43,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.88,91.32
2017-08-04,3.43,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.88,91.32
2017-08-05,3.43,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,1.00,0.88,91.32
2017-08-06,3.43,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.88,91.32
2017-08-07,3.50,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.88,91.32
2017-08-08,3.50,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.88,91.32
2017-08-09,3.50,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.88,91.32
2017-08-10,3.50,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.88,91.32
2017-08-11,3.50,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.88,91.32
